Date,co,no2,o3,pm10,pm25,so2,Temp,Rain,Cloud,Pressure,Wind,Gust
2015-09-07,27.0,34.0,20.0,74.0,110.0,13.0,29.88,0.0,16.62,1005.25,6.0,14.38
2015-09-08,23.0,29.0,15.0,56.0,158.0,8.19,27.88,1.78,78.38,1006.5,6.5,11.75
2015-09-09,20.0,21.0,4.0,48.0,121.0,14.59,26.62,0.66,57.5,1009.75,6.25,11.62
2015-09-10,21.0,24.0,3.0,43.0,99.0,13.32,27.5,0.24,45.12,1012.0,6.12,11.25
2015-09-11,24.0,24.0,3.0,47.0,85.0,11.31,28.5,0.02,24.62,1010.5,5.38,9.25
2015-09-12,20.0,26.0,8.0,48.0,94.0,11.64,27.25,0.54,48.12,1012.0,10.62,16.62
2015-09-13,18.0,26.0,14.0,51.0,94.0,8.22,25.38,0.0,76.12,1014.25,13.88,20.62
2015-09-14,15.0,23.0,19.0,44.0,111.0,12.93,25.88,0.0,37.62,1012.0,11.38,17.12
2015-09-15,10.0,11.0,18.0,42.0,103.0,10.67,24.25,1.52,73.88,1010.88,9.75,19.75
2015-09-16,11.0,12.0,19.0,22.0,106.0,6.08,26.25,1.41,72.25,1009.12,10.75,23.38
2015-09-17,21.0,19.0,5.0,30.0,59.0,11.24,25.5,1.48,76.25,1009.25,6.62,18.75
2015-09-18,26.0,27.0,5.0,60.0,75.0,11.01,26.25,1.2,69.88,1011.75,5.75,14.12
2015-09-19,20.0,20.0,4.0,45.0,133.0,11.68,27.5,0.1,64.12,1010.0,5.62,10.5
2015-09-20,16.0,22.0,19.0,36.0,103.0,11.29,27.12,0.0,60.75,1008.38,6.12,10.12
2015-09-21,14.0,19.0,6.0,57.0,87.0,7.04,26.5,1.19,57.62,1006.88,10.38,14.88
2015-09-22,8.02,44.0,41.0,57.0,130.0,6.4,26.62,0.46,71.5,1006.62,9.12,14.0
2015-09-23,4.65,30.0,23.0,74.0,117.0,10.6,28.0,0.38,68.62,1007.38,7.75,14.88
2015-09-24,28.0,9.37,40.0,88.0,146.0,6.61,29.12,0.0,28.0,1005.12,9.5,15.12
2015-09-25,26.0,52.0,3.0,78.0,173.0,12.81,29.38,0.02,34.5,1003.62,6.25,12.62
2015-09-26,24.0,26.0,3.0,57.0,160.0,12.23,27.88,0.6,48.5,1006.25,9.0,14.25
2015-09-27,18.0,19.0,3.0,43.0,132.0,13.09,28.5,0.28,57.75,1008.25,7.0,11.12
2015-09-28,25.0,17.0,2.0,36.0,104.0,6.26,29.5,0.04,28.0,1008.25,6.0,11.0
2015-09-29,20.0,25.0,7.0,37.0,81.0,8.1,29.5,0.02,33.38,1008.62,5.25,9.5
2015-09-30,24.0,29.0,5.0,42.0,89.0,12.56,28.75,0.3,46.38,1011.0,7.25,10.5
2015-10-01,24.0,29.0,12.0,37.0,103.0,7.76,29.25,0.38,39.38,1013.0,4.88,10.12
2015-10-02,25.0,32.0,16.0,41.0,94.0,12.55,27.38,0.18,62.88,1012.62,7.88,14.0
2015-10-03,22.0,25.0,14.0,31.0,104.0,13.8,27.75,0.02,51.25,1011.88,5.62,10.25
2015-10-04,10.0,13.0,7.0,12.0,83.0,14.3,27.88,0.25,48.38,1011.38,14.12,25.88
2015-10-05,12.0,20.0,35.0,24.0,43.0,15.55,26.25,0.0,59.25,1011.62,6.62,13.0
2015-10-06,19.0,33.0,25.0,25.0,75.0,12.82,26.38,0.0,37.0,1012.5,6.0,11.0
2015-10-07,23.0,32.0,31.0,34.0,75.0,12.85,27.5,0.0,53.25,1012.38,6.5,11.62
2015-10-08,22.0,34.0,31.0,38.0,96.0,15.13,27.5,0.06,75.12,1012.62,7.62,11.75
2015-10-09,30.0,37.0,38.0,39.0,106.0,7.48,24.62,0.32,90.88,1012.12,12.88,19.38
2015-10-10,22.0,26.0,30.0,45.0,109.0,12.24,19.75,0.45,99.75,1016.0,15.12,23.25
2015-10-11,15.22,11.53,7.45,27.18,123.0,14.62,20.38,0.0,69.88,1020.38,10.25,16.38
2015-10-12,19.0,37.0,25.0,8.0,46.9,8.31,21.75,0.0,41.75,1020.38,8.88,15.75
2015-10-13,20.0,38.0,28.0,11.0,28.0,9.91,23.0,0.0,39.38,1019.25,8.38,13.75
2015-10-14,19.0,33.0,29.0,18.97,38.0,12.04,24.12,0.0,29.12,1018.12,6.25,10.12
2015-10-15,25.0,39.0,27.0,42.93,71.01,16.19,25.75,0.0,14.0,1015.88,5.25,9.38
2015-10-16,31.0,32.0,15.0,20.66,43.63,9.39,26.25,0.0,16.38,1014.62,5.88,8.25
2015-10-17,21.0,29.0,15.0,47.76,100.86,13.46,26.88,0.0,15.88,1014.12,5.0,9.0
2015-10-18,20.0,29.0,14.0,60.49,33.51,13.83,27.0,0.0,7.5,1014.12,5.38,7.25
2015-10-19,23.0,26.0,12.0,32.75,93.91,11.23,26.5,0.0,2.38,1012.38,5.25,8.88
2015-10-20,26.0,26.0,15.0,47.07,45.82,16.01,27.5,0.0,9.0,1010.25,5.62,9.38
2015-10-21,14.0,15.0,6.0,43.18,72.18,14.59,27.12,0.0,28.88,1011.0,6.12,10.5
2015-10-22,17.0,20.0,9.0,26.39,47.79,6.78,26.5,0.06,36.5,1012.88,5.88,9.75
2015-10-23,18.0,24.0,10.0,55.08,75.5,7.61,26.5,0.0,6.25,1013.38,7.38,11.5
2015-10-24,17.0,15.0,11.0,39.01,83.59,13.76,24.88,0.0,44.12,1013.62,9.12,13.75
2015-10-25,9.67,22.35,17.14,34.25,64.9,17.55,26.25,0.0,47.12,1015.12,7.12,13.75
2015-10-26,10.69,23.0,15.58,36.92,59.14,9.08,27.12,0.0,16.0,1015.12,5.88,9.75
2015-10-27,27.0,22.0,14.0,46.05,126.26,16.94,27.25,0.0,31.12,1014.62,6.25,10.25
2015-10-28,18.0,15.0,4.0,40.59,65.24,5.98,27.75,0.0,10.75,1014.75,11.5,17.0
2015-10-29,20.0,14.0,8.0,19.98,95.44,9.98,27.62,0.0,30.25,1015.5,12.25,20.38
2015-10-30,23.0,15.0,4.0,28.48,88.0,15.78,27.12,0.06,50.5,1016.0,10.12,15.0
2015-10-31,19.0,14.0,4.0,45.13,100.02,16.01,24.0,0.39,87.5,1019.12,12.75,22.38
2015-11-01,13.0,13.0,5.0,32.18,45.84,16.63,18.75,0.09,94.12,1022.75,15.62,23.25
2015-11-02,12.0,17.0,5.0,58.51,49.68,7.95,21.12,0.0,38.62,1020.88,7.0,12.5
2015-11-03,18.0,26.0,12.0,52.57,56.3,18.45,23.0,0.0,29.12,1018.25,5.88,9.88
2015-11-04,27.0,31.0,18.0,54.71,49.0,12.01,24.62,0.04,60.38,1016.62,5.38,9.5
2015-11-05,17.0,14.0,10.0,74.62,130.45,12.34,24.88,0.02,54.12,1014.5,6.88,11.75
2015-11-06,12.0,11.0,3.0,64.26,81.69,19.82,26.12,0.71,43.88,1013.38,8.0,14.88
2015-11-07,11.0,14.0,3.0,34.86,100.87,12.26,26.12,0.1,63.75,1014.25,8.12,14.5
2015-11-08,13.0,14.0,2.0,57.47,61.57,12.32,26.5,0.35,72.5,1015.25,7.0,12.25
2015-11-09,22.0,13.0,19.0,28.79,106.74,18.94,26.38,0.43,70.5,1015.25,7.38,12.25
2015-11-10,16.0,11.0,17.0,68.7,66.67,9.53,25.5,0.36,83.12,1014.75,8.38,12.88
2015-11-11,12.0,14.0,9.0,44.89,131.07,11.07,25.88,0.04,68.0,1014.0,10.38,16.5
2015-11-12,12.0,17.0,23.0,59.53,89.96,22.36,26.0,0.16,72.38,1014.25,14.5,21.75
2015-11-13,14.0,24.0,27.0,55.96,118.18,15.29,20.75,1.12,94.75,1014.75,11.25,16.25
2015-11-14,17.0,27.0,15.0,51.48,82.57,11.2,21.88,0.0,89.38,1013.38,7.62,10.12
2015-11-15,12.0,15.0,21.0,56.69,150.0,10.21,25.62,0.0,69.25,1011.5,11.75,17.88
2015-11-16,13.0,17.0,15.0,49.95,43.38,20.44,26.88,0.0,37.88,1010.0,13.88,21.12
2015-11-17,12.0,16.0,17.0,46.7,76.38,11.13,27.75,0.0,16.25,1010.25,12.62,20.38
2015-11-18,17.0,20.0,30.0,31.46,73.0,12.18,27.25,0.05,63.0,1014.25,10.5,17.25
2015-11-19,19.0,31.0,27.0,59.15,48.66,16.29,26.75,0.11,61.38,1015.5,10.12,15.88
2015-11-20,24.0,36.0,20.0,38.77,89.17,10.27,25.38,0.55,69.12,1014.88,7.88,13.0
2015-11-21,18.0,26.0,24.0,41.97,119.72,9.21,24.75,0.06,53.88,1015.88,6.5,10.38
2015-11-22,17.0,25.0,43.0,36.8,97.8,14.01,25.0,0.01,56.12,1016.12,6.38,9.25
2015-11-23,21.0,23.0,67.0,50.78,68.87,7.67,25.12,0.01,61.25,1015.88,7.5,11.5
2015-11-24,17.0,24.0,73.0,70.74,78.66,13.57,25.38,0.01,62.38,1014.88,9.25,14.25
2015-11-25,14.0,19.0,189.0,43.85,83.36,16.13,20.88,0.26,89.12,1018.0,13.88,21.75
2015-11-26,19.0,18.0,189.0,45.68,77.84,13.06,16.38,0.12,79.88,1021.5,11.25,17.12
2015-11-27,16.0,16.0,185.0,35.79,60.87,10.69,18.12,0.0,63.38,1020.5,6.0,10.12
2015-11-28,10.0,14.0,196.0,51.84,127.61,7.78,18.88,0.01,85.5,1020.75,5.12,9.5
2015-11-29,16.0,18.0,181.0,78.8,119.65,11.67,20.5,0.0,93.88,1020.5,7.12,11.38
2015-11-30,17.0,21.0,118.0,28.59,142.89,7.37,21.38,0.0,89.12,1017.75,7.62,10.38
2015-12-01,14.0,15.0,20.0,30.32,99.61,9.53,24.25,0.01,70.75,1014.0,11.62,18.0
2015-12-02,15.0,15.0,10.0,59.29,128.58,13.18,24.25,0.08,86.12,1015.38,8.75,17.75
2015-12-03,14.0,17.0,9.0,27.3,116.76,17.37,18.62,0.0,100.0,1018.62,10.0,13.75
2015-12-04,14.0,23.0,12.0,52.85,79.71,7.54,17.38,0.44,100.0,1019.0,9.62,14.38
2015-12-05,15.0,25.0,11.0,68.99,69.09,7.3,15.5,0.51,83.25,1019.5,8.88,14.12
2015-12-06,9.0,13.0,11.0,83.33,131.63,8.67,16.88,0.0,9.88,1023.25,11.62,16.88
2015-12-07,12.0,24.0,15.0,75.76,162.79,17.49,16.12,0.0,7.75,1023.12,7.88,12.12
2015-12-08,21.0,31.0,8.0,36.09,108.08,14.97,15.62,0.06,68.12,1021.88,8.38,13.38
2015-12-09,13.0,16.0,9.0,43.99,115.37,19.85,17.75,0.1,44.12,1017.88,6.88,13.38
2015-12-10,12.0,17.0,9.0,68.55,141.87,22.91,19.5,0.0,58.25,1016.5,7.12,11.25
2015-12-11,11.0,14.0,9.0,51.25,148.66,19.89,18.38,0.05,99.0,1014.88,7.12,10.12
2015-12-12,15.0,22.0,10.0,63.36,148.73,14.08,20.88,0.08,84.62,1012.25,6.88,10.75
2015-12-13,16.0,31.0,10.0,57.24,117.01,9.37,23.12,0.0,78.5,1013.25,6.0,10.75
2015-12-14,18.0,30.0,10.0,37.44,75.99,14.88,19.62,0.01,93.75,1015.88,11.38,18.38
2015-12-15,11.0,21.0,10.0,43.74,163.64,22.05,16.12,0.14,100.0,1019.75,13.88,21.12
2015-12-16,13.0,20.0,10.0,39.66,130.68,13.94,14.0,0.0,84.12,1025.38,13.88,23.0
2015-12-17,26.0,27.0,10.0,39.51,136.25,8.12,14.5,0.0,51.75,1026.62,10.62,16.12
2015-12-18,37.0,30.0,10.0,67.93,109.95,15.38,13.62,0.0,64.88,1025.25,6.88,10.88
2015-12-19,23.0,31.0,10.0,35.28,56.04,10.37,16.12,0.0,48.12,1022.88,6.88,10.38
2015-12-20,14.0,21.0,10.0,27.28,77.89,9.16,17.38,0.0,55.5,1020.38,6.88,10.0
2015-12-21,17.0,23.0,10.0,86.04,124.72,10.44,19.25,0.0,25.88,1019.62,4.88,7.88
2015-12-22,23.0,35.0,10.0,39.59,111.78,8.9,20.0,0.02,64.12,1019.12,5.12,8.75
2015-12-23,31.0,43.0,10.0,36.36,109.91,21.88,21.88,0.0,64.5,1015.38,8.75,14.88
2015-12-24,31.0,39.0,11.0,79.18,111.48,13.37,22.88,0.0,86.0,1015.25,7.25,12.62
2015-12-25,27.0,25.0,11.0,61.53,149.76,12.46,16.88,0.14,99.5,1021.62,13.12,21.5
2015-12-26,14.0,15.0,10.0,44.73,147.75,4.0,14.38,0.0,88.75,1020.88,6.0,9.62
2015-12-27,5.52,18.45,15.86,25.88,66.85,14.47,17.0,0.0,72.75,1022.38,5.12,11.25
2015-12-28,18.23,15.6,6.03,69.14,143.09,7.83,17.12,0.02,97.12,1024.88,6.88,11.0
2015-12-29,18.3,14.03,12.72,80.25,88.93,16.08,15.75,0.22,68.5,1023.12,5.88,10.5
2015-12-30,19.47,16.87,14.07,49.04,81.93,12.36,14.88,0.15,100.0,1025.38,12.5,17.25
2015-12-31,12.36,15.84,17.04,83.28,68.17,9.81,16.0,0.0,73.75,1027.0,9.5,14.25
2016-01-01,28.75,11.79,20.71,93.39,84.37,12.04,17.88,0.0,85.62,1024.88,5.0,8.0
2016-01-02,18.96,13.21,15.12,98.74,186.11,13.99,19.5,0.0,50.62,1021.62,4.75,8.0
2016-01-03,23.0,20.0,17.0,104.42,88.64,6.0,20.12,0.0,23.88,1017.75,6.25,11.38
2016-01-04,22.0,19.0,20.0,107.13,188.0,6.0,18.5,0.0,69.0,1017.25,6.88,9.75
2016-01-05,18.44,26.82,23.0,41.37,168.0,14.94,21.5,0.01,35.38,1015.12,6.25,11.88
2016-01-06,9.46,24.88,7.82,33.44,162.39,17.34,21.25,0.0,70.25,1017.25,7.25,11.88
2016-01-07,8.72,15.08,8.65,53.22,104.86,18.06,21.62,0.08,64.75,1018.38,11.75,18.0
2016-01-08,19.72,27.13,9.41,59.71,129.19,12.52,20.88,0.18,90.25,1017.75,14.25,20.62
2016-01-09,15.37,11.37,11.76,63.46,56.01,13.28,21.75,0.16,76.12,1015.0,15.12,23.5
2016-01-10,13.0,14.0,7.0,35.37,139.57,6.0,22.75,0.41,49.12,1013.12,7.75,11.5
2016-01-11,24.0,16.0,16.0,6.0,99.0,6.0,19.75,0.02,74.75,1015.75,12.88,21.25
2016-01-12,19.0,14.0,19.0,4.0,30.0,6.0,18.0,0.0,92.5,1018.38,6.88,10.88
2016-01-13,18.0,10.0,12.0,3.0,14.0,6.0,17.88,0.05,98.12,1018.12,8.38,11.75
2016-01-14,9.0,7.0,11.0,1.0,9.0,6.0,17.75,0.22,99.12,1016.0,7.75,14.5
2016-01-15,16.34,18.51,11.0,83.79,6.0,12.12,16.38,0.21,97.62,1013.12,8.88,15.0
2016-01-16,8.07,16.22,10.71,33.46,132.39,12.9,18.25,0.01,93.0,1011.0,7.25,10.0
2016-01-17,8.21,13.45,11.77,76.65,162.24,8.46,19.88,0.0,43.62,1012.25,9.38,15.75
2016-01-18,13.0,3.0,5.0,7.0,104.24,6.0,17.88,0.0,36.38,1015.75,9.12,14.38
2016-01-19,10.0,11.7,8.0,6.0,20.0,6.0,18.38,0.0,90.88,1017.88,7.25,10.0
2016-01-20,13.0,18.69,10.5,5.0,20.0,6.0,19.12,0.0,82.62,1017.12,6.5,9.12
2016-01-21,11.0,19.95,10.0,2.0,18.0,6.0,19.5,0.04,94.62,1015.5,7.62,10.62
2016-01-22,5.0,23.05,15.0,3.0,6.0,6.0,16.25,0.09,96.62,1017.5,11.75,16.75
2016-01-23,2.0,14.32,24.0,4.0,8.0,6.0,8.62,0.1,86.75,1028.38,20.12,33.25
2016-01-24,5.0,5.0,21.5,42.0,12.0,6.0,5.88,0.06,97.38,1037.25,16.25,28.38
2016-01-25,4.0,11.47,14.5,41.72,78.0,6.0,9.12,0.0,55.25,1033.5,10.12,16.5
2016-01-26,8.0,1.0,15.5,30.0,144.57,6.0,6.62,0.9,95.25,1028.38,8.25,11.12
2016-01-27,12.0,20.45,15.5,9.0,87.0,6.0,11.0,0.54,83.25,1022.0,5.5,9.62
2016-01-28,10.78,18.39,14.0,38.95,41.0,12.73,14.38,0.18,70.12,1016.88,4.0,8.25
2016-01-29,9.05,22.28,14.94,39.83,55.66,11.34,17.25,0.02,82.12,1017.0,4.88,7.62
2016-01-30,13.71,10.19,8.4,73.31,158.01,8.8,16.38,0.02,98.75,1018.75,8.0,11.12
2016-01-31,14.57,18.2,7.85,35.81,134.64,7.22,16.75,0.26,98.12,1016.88,8.75,13.0
2016-02-01,13.94,15.48,10.83,53.12,86.44,10.35,12.75,0.11,85.5,1023.25,16.5,26.62
2016-02-02,8.09,20.67,6.69,45.41,115.62,14.74,12.12,0.0,40.5,1025.25,10.75,16.62
2016-02-03,10.23,11.49,12.92,30.32,63.56,7.54,12.62,0.0,33.62,1021.75,7.5,11.38
2016-02-04,6.21,8.47,16.63,27.42,97.77,6.04,13.88,0.0,99.62,1022.75,9.88,13.88
2016-02-05,10.04,18.26,5.21,52.42,119.95,11.76,14.62,0.0,74.25,1023.62,9.5,14.5
2016-02-06,8.46,18.17,6.47,46.01,71.28,6.04,15.12,0.0,8.62,1027.75,14.12,21.75
2016-02-07,18.0,16.3,8.81,40.63,118.25,7.73,15.5,0.0,2.12,1027.88,7.62,12.0
2016-02-08,9.5,12.22,9.63,19.67,91.26,10.31,15.5,0.0,0.0,1023.0,5.5,9.12
2016-02-09,7.41,12.89,12.74,35.01,84.76,12.55,15.12,0.0,0.0,1018.88,9.88,14.12
2016-02-10,5.13,14.13,13.51,67.3,157.68,5.11,18.12,0.0,21.25,1014.0,10.0,15.62
2016-02-11,13.39,13.45,13.91,43.62,161.85,12.4,20.12,0.0,20.25,1010.5,8.88,13.12
2016-02-12,11.78,10.58,6.79,32.73,170.7,7.65,22.5,0.0,0.12,1008.75,9.38,15.5
2016-02-13,7.18,10.02,9.15,50.03,122.6,7.06,24.75,0.0,0.5,1008.88,9.25,14.12
2016-02-14,14.11,27.31,8.02,52.37,110.12,10.54,22.62,0.0,15.0,1012.25,11.88,24.12
2016-02-15,9.5,17.34,10.73,69.14,126.36,9.53,14.62,0.0,97.38,1024.25,17.25,26.62
2016-02-16,13.09,24.33,4.8,85.08,108.36,12.45,13.88,0.0,64.75,1025.5,10.25,14.75
2016-02-17,8.62,20.75,4.13,39.96,163.25,9.23,15.0,0.0,28.88,1023.62,5.62,8.25
2016-02-18,14.0,26.0,18.0,9.0,137.45,6.0,16.12,0.0,42.5,1021.12,5.25,9.25
2016-02-19,16.0,31.0,15.0,9.0,34.0,6.0,16.25,0.01,56.38,1020.25,6.75,11.12
2016-02-20,12.66,30.24,12.0,65.1,27.0,8.8,17.5,0.01,59.75,1024.5,7.75,12.62
2016-02-21,17.0,25.0,16.0,5.0,83.18,6.0,18.5,0.0,39.12,1018.62,12.25,18.62
2016-02-22,10.0,16.0,15.5,3.0,16.0,6.0,19.0,0.0,72.75,1018.5,9.25,12.38
2016-02-23,9.0,16.0,17.0,32.65,10.0,6.0,16.0,0.09,99.88,1022.5,13.62,18.62
2016-02-24,6.0,12.0,16.5,55.73,116.54,7.0,14.25,0.06,86.38,1028.62,14.62,19.75
2016-02-25,20.0,17.0,13.0,72.0,102.69,6.0,14.75,0.0,77.12,1029.75,12.75,17.12
2016-02-26,14.0,16.0,15.5,60.0,159.0,7.0,14.62,0.0,65.75,1029.25,11.0,18.0
2016-02-27,16.0,22.0,24.5,80.0,143.0,7.0,16.0,0.0,18.5,1025.12,7.5,12.0
2016-02-28,17.0,27.0,29.5,83.0,157.0,7.0,18.5,0.0,15.38,1024.12,6.88,9.25
2016-02-29,25.0,31.0,34.5,99.0,150.0,7.0,18.88,0.0,0.62,1024.62,7.38,10.62
2016-03-01,14.45,21.76,40.0,76.31,167.0,8.99,18.75,0.0,1.25,1022.0,9.75,15.0
2016-03-02,9.55,12.75,9.26,66.33,126.84,5.11,19.0,0.0,8.62,1020.62,10.5,14.62
2016-03-03,19.0,21.0,2.0,54.0,76.39,7.0,20.62,0.0,56.62,1018.5,11.5,17.38
2016-03-04,25.0,14.0,3.0,44.0,123.0,7.0,21.12,0.01,85.62,1015.5,14.12,20.38
2016-03-05,14.0,13.0,13.0,56.0,114.0,7.0,21.38,0.0,84.5,1015.25,11.5,15.0
2016-03-06,13.0,9.0,21.0,49.0,137.0,7.0,22.62,0.04,73.88,1014.88,9.88,13.25
2016-03-07,21.0,6.0,47.0,34.0,118.0,7.0,22.88,0.0,47.88,1010.75,15.62,22.38
2016-03-08,20.0,11.0,64.0,43.0,89.0,7.0,24.62,0.01,48.88,1008.12,9.75,16.88
2016-03-09,11.0,14.0,34.0,37.0,104.0,7.0,25.0,0.0,46.12,1008.12,11.62,18.38
2016-03-10,13.0,19.0,16.5,54.0,70.0,7.0,18.88,0.14,91.62,1017.5,16.0,26.75
2016-03-11,16.0,17.0,16.5,61.0,101.0,7.0,16.25,0.0,45.38,1021.5,13.38,20.0
2016-03-12,11.0,14.0,16.5,53.0,143.0,7.0,17.25,0.0,55.62,1015.12,9.62,16.25
2016-03-13,16.0,23.0,17.5,62.0,132.0,7.0,19.88,0.0,51.88,1013.62,9.12,13.12
2016-03-14,19.0,23.0,17.5,61.0,134.0,7.0,19.75,0.0,24.5,1017.5,9.88,14.88
2016-03-15,22.0,20.0,18.5,52.0,136.0,7.0,19.5,0.0,19.25,1013.88,11.0,16.0
2016-03-16,21.0,18.0,17.5,53.0,125.0,7.0,21.5,0.0,66.38,1011.0,9.88,14.5
2016-03-17,21.0,12.0,33.5,53.0,126.0,7.0,23.25,0.0,57.5,1010.0,6.88,11.62
2016-03-18,20.0,10.0,55.0,56.0,134.0,7.0,24.88,0.01,61.38,1008.38,9.5,14.12
2016-03-19,5.0,6.0,32.0,33.0,136.0,7.0,24.88,0.0,78.75,1009.38,10.88,15.5
2016-03-20,16.0,6.0,28.0,54.0,98.0,7.0,25.5,0.0,58.62,1008.88,12.0,18.38
2016-03-21,24.0,6.0,59.5,48.0,125.0,7.0,25.38,0.01,75.62,1008.25,13.25,19.12
2016-03-22,15.0,7.0,45.0,45.0,115.0,7.0,25.25,0.02,76.88,1008.5,12.75,18.25
2016-03-23,8.93,18.05,23.0,63.21,110.0,7.74,25.0,0.64,83.88,1010.88,9.88,17.5
2016-03-24,11.51,10.24,8.1,54.47,145.49,8.28,18.12,0.36,90.62,1020.62,13.88,21.25
2016-03-25,8.41,16.92,10.52,37.1,47.53,9.37,18.38,0.08,37.5,1024.38,9.88,14.75
2016-03-26,8.56,13.78,10.58,41.8,88.75,13.92,18.75,0.01,39.12,1022.5,8.88,12.38
2016-03-27,11.85,20.57,5.79,52.73,99.54,12.02,19.38,0.0,41.38,1024.12,6.62,9.12
2016-03-28,4.78,13.11,9.58,27.65,50.93,6.24,19.5,0.0,71.38,1021.12,8.62,12.88
2016-03-29,13.33,23.22,9.36,68.17,127.48,15.7,21.0,0.01,86.5,1018.75,11.0,16.62
2016-03-30,26.0,18.0,3.0,63.0,52.02,15.61,22.0,0.02,90.25,1016.62,11.38,16.75
2016-03-31,24.0,12.0,9.0,60.0,148.0,7.58,22.5,0.0,77.12,1014.62,11.12,15.88
2016-04-01,16.0,8.0,26.5,33.0,139.0,8.95,23.38,0.0,84.5,1011.62,11.38,15.0
2016-04-02,12.0,7.0,32.0,44.0,89.0,17.36,24.5,0.0,97.5,1012.25,14.12,19.0
2016-04-03,17.0,7.0,25.5,43.0,102.0,12.47,25.25,0.0,74.88,1011.0,11.75,18.25
2016-04-04,14.0,6.0,26.5,45.0,95.0,14.25,25.38,0.0,65.75,1008.75,11.25,16.25
2016-04-05,14.0,7.0,39.0,46.0,100.0,7.86,26.88,0.0,68.88,1008.12,12.75,20.25
2016-04-06,19.0,5.0,48.5,51.0,101.0,15.05,26.5,0.0,51.25,1008.0,11.88,19.62
2016-04-07,23.0,9.0,46.5,44.0,112.0,11.45,26.5,0.0,57.75,1008.75,8.88,14.88
2016-04-08,9.0,6.0,31.5,53.0,106.0,11.65,25.5,0.01,83.75,1011.0,11.88,18.0
2016-04-09,13.56,28.39,17.0,68.5,125.0,15.05,26.75,0.0,58.38,1008.75,14.75,21.38
2016-04-10,11.03,23.74,11.01,32.76,79.17,6.66,27.5,0.0,37.62,1005.25,10.38,15.88
2016-04-11,4.56,13.57,7.32,48.56,66.65,9.32,26.12,0.12,58.5,1007.38,8.75,13.5
2016-04-12,26.0,22.0,32.0,63.0,35.32,9.85,27.0,0.0,38.12,1004.88,13.0,19.62
2016-04-13,24.0,17.0,66.5,64.0,141.0,15.89,26.88,0.0,66.12,1003.0,8.0,12.5
2016-04-14,21.0,12.0,109.5,60.0,143.0,16.18,26.62,0.0,65.88,1004.75,7.0,13.0
2016-04-15,8.14,29.04,118.0,32.19,143.0,12.02,27.25,0.0,62.0,1005.38,8.88,15.12
2016-04-16,12.1,12.21,11.52,43.26,97.95,12.79,27.62,0.0,75.38,1006.25,8.12,14.12
2016-04-17,11.23,25.0,17.46,42.82,56.43,20.95,27.0,0.12,62.5,1007.38,8.88,14.75
2016-04-18,18.0,11.0,16.38,48.0,55.81,14.53,24.38,0.74,55.12,1012.38,7.75,17.75
2016-04-19,11.0,11.0,15.3,30.0,98.0,15.75,25.0,0.0,52.5,1011.0,9.0,16.62
2016-04-20,24.0,10.0,29.0,40.0,74.0,13.45,26.62,0.24,52.88,1008.88,10.25,20.88
2016-04-21,26.0,15.0,32.5,24.0,91.0,9.14,26.12,0.29,69.88,1010.0,10.0,15.75
2016-04-22,9.85,8.01,36.0,21.96,66.0,8.38,26.25,0.0,69.25,1007.12,13.0,19.5
2016-04-23,11.78,20.35,8.75,45.09,82.13,10.91,27.62,0.0,56.38,1004.75,9.88,16.25
2016-04-24,26.0,13.0,74.0,30.0,75.07,13.83,27.12,0.04,48.25,1005.88,9.75,14.5
2016-04-25,27.0,10.0,85.5,42.0,62.0,8.63,27.88,0.0,47.0,1006.75,11.62,17.62
2016-04-26,31.0,8.0,129.0,48.0,86.0,16.31,29.0,0.0,9.75,1005.88,9.38,15.0
2016-04-27,31.0,14.0,137.5,46.0,102.0,10.01,27.12,0.02,60.38,1008.12,10.38,15.5
2016-04-28,43.0,11.0,104.5,50.0,92.0,7.81,27.38,0.0,82.62,1009.75,9.12,12.38
2016-04-29,31.0,9.0,95.5,44.0,116.0,13.8,26.88,0.08,71.88,1011.12,9.25,14.0
2016-04-30,21.0,8.0,81.0,23.0,104.0,16.0,28.0,0.05,66.88,1008.38,12.25,20.0
2016-05-01,8.0,3.0,108.5,27.0,64.0,12.27,28.0,0.0,43.5,1006.38,10.12,15.12
2016-05-02,8.02,18.59,151.0,40.94,77.0,8.68,29.5,0.0,13.38,1006.25,7.88,13.5
2016-05-03,9.27,20.43,10.57,43.32,97.5,9.99,29.12,0.29,39.88,1008.0,8.88,13.25
2016-05-04,13.24,11.73,26.6,42.88,37.28,10.72,29.75,0.0,35.25,1007.5,11.88,19.0
2016-05-05,14.39,22.43,21.68,30.92,109.61,14.01,30.62,0.0,11.0,1005.88,13.88,21.38
2016-05-06,14.28,24.6,37.73,30.64,121.02,12.47,31.25,0.0,13.25,1004.88,9.75,16.38
2016-05-07,8.93,8.19,12.23,46.84,97.21,5.58,31.38,0.0,14.75,1004.88,13.5,22.62
2016-05-08,28.0,8.0,122.0,38.0,38.74,7.16,30.5,0.0,27.12,1007.0,14.12,23.12
2016-05-09,25.0,10.0,144.5,38.0,85.0,11.62,31.0,0.0,45.25,1005.62,11.5,19.38
2016-05-10,30.0,13.0,141.5,49.0,85.0,8.34,28.5,0.08,50.0,1008.38,11.5,19.12
2016-05-11,33.0,14.0,123.5,38.0,102.0,12.0,28.38,0.0,21.75,1007.62,7.75,13.25
2016-05-12,23.0,12.0,145.0,31.0,84.0,12.0,28.0,0.0,52.75,1005.88,11.38,18.0
